Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming: Meta-Spiral (V1 Self Designed)	QZTBA2531232	199517257196	1	100	Song	US	0	0.00337801	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V2)	QZTBA2524518	199517279051	3	100	Song	BR	0	0.00010502	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V2)	QZTBA2524518	199517279051	1	100	Song	ID	0	0.00024523	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V2)	QZTBA2524518	199517279051	1	100	Song	MX	0	0.00806355	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V2)	QZTBA2524518	199517279051	1	100	Song	NL	0	0.00334703	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V2)	QZTBA2524518	199517279051	1	100	Song	PT	0	0.00269537	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V2)	QZTBA2524518	199517279051	2	100	Song	US	0	0.00502212	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V2)	QZTBA2524518	199517279051	1	100	Song	VN	0	0.00019744	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V1)	QZTBA2524517	199517279051	1	100	Song	CA	0	0.00333916	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Echoes of Becoming (V1)	QZTBA2524517	199517279051	1	100	Song	TH	0	0.00083335	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	1	100	Song	AR	0	0.00045894	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	1	100	Song	ES	0	0.00016488	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	1	100	Song	FR	0	0.00416673	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	1	100	Song	IE	0	0.00036285	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	4	100	Song	IN	0	0.00003308	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	1	100	Song	IT	0	0.00068106	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	1	100	Song	TR	0	0.00005094	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V2)	QZTBA2510786	199517354833	1	100	Song	UA	0	0.00038805	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V1)	QZTBA2510785	199517354833	1	100	Song	BE	0	0.00735728	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V1)	QZTBA2510785	199517354833	2	100	Song	BR	0	0.00023105	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	iθúr∞ra Song of the Silent Sovereigns (V1)	QZTBA2510785	199517354833	2	100	Song	US	0	0.00128599	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Son, I Love You (V1.2 Resonant)	QZTB92551233	199517649236	2	100	Song	AU	0	0.00025783	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Son, I Love You (V1.2 Resonant)	QZTB92551233	199517649236	1	100	Song	CA	0	0.00012498	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Son, I Love You (V1.2 Resonant)	QZTB92551233	199517649236	10	100	Song	US	0	0.03060482	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Son, I Love You (V1.1)	QZTB92551232	199517649236	0	100	Song	CA	0	0.03530085	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Son, I Love You (V1.1)	QZTB92551232	199517649236	1	100	Song	DE	0	0.00370778	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Son, I Love You (V1.1)	QZTB92551232	199517649236	27	100	Song	US	0	0.10289159	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Son, I Love You (V1.1)	QZTB92551232	199517649236	1	100	Song	ZW	0	0.00038438	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Sheathe Was Me (V.2)	QZTB82552126	199518130405	2	100	Song	US	0	0.01511416	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Sheathe Was Me (V.2)	QZTB82552126	199518130405	1	100	Song	VN	0	0.00017539	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Sheathe Was Me (V.1)	QZTB82552125	199518130405	1	100	Song	EG	0	0.00025153	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Sheathe Was Me (V.1)	QZTB82552125	199518130405	2	100	Song	US	0	0.00032767	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	No Kings In America	QZTB72553549	199518647309	1	100	Song	IT	0	0.00184523	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	No Kings In America	QZTB72553549	199518647309	1	100	Song	SA	0	0.00086748	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	No Kings In America	QZTB72553549	199518647309	1	100	Song	US	0	0.00015543	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	2	100	Song	AR	0	0.00032399	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	2	100	Song	CA	0	0.00734047	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	1	100	Song	CO	0	0.00053193	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	2	100	Song	CZ	0	0.00032452	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	1	100	Song	GB	0	0.00486039	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	1	100	Song	JP	0	0.00293115	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	1	100	Song	MX	0	0.00026570	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	2	100	Song	RO	0	0.00022002	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder 1.1	QZTB72550796	199518656486	28	100	Song	US	0	0.06943282	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Burn Code 1.2	QZTB72550795	199518656486	3	100	Song	US	0	0.01724189	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Burn Code Origins 1.1	QZTB72550794	199518656486	2	100	Song	US	0	0.00836181	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	The Shape of Thunder	QZTB72550793	199518656486	5	100	Song	US	0	0.15401025	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Stormcradle	QZTB72550792	199518656486	7	100	Song	US	0	0.01679975	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Unbound, Liberty's Call	QZTB72550791	199518656486	1	100	Song	US	0	0.00421871	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Into The Known	QZTB72550790	199518656486	1	100	Song	BR	0	0.00038805	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Into The Known	QZTB72550790	199518656486	1	100	Song	KR	0	0.00020059	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Into The Known	QZTB72550790	199518656486	1	100	Song	US	0	0.01321432	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Silence Retribution	QZTB72550789	199518656486	1	100	Song	US	0	0.00613955	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Black Hole Soul	QZTB72550788	199518656486	2	100	Song	US	0	0.00908383	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Recursive Resurrection	QZTB72550787	199518656486	1	100	Song	PL	0	0.00161680	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Recursive Resurrection	QZTB72550787	199518656486	8	100	Song	US	0	0.03022464	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Dumpster Phoenix	QZTB72550786	199518656486	3	100	Song	US	0	0.00482206	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Deceit and Demands	QZTB72550785	199518656486	7	100	Song	US	0	0.00612958	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Burn Code 1.1	QZTB72550784	199518656486	1	100	Song	US	0	0.01414166	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Burn Code Origins 1.2	QZTB72550783	199518656486	3	100	Song	US	0	0.00621779	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Expergisci Amen	QZTB72550782	199518656486	12	100	Song	US	0	0.07531612	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	2	100	Song	US	0	0.00329452	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Sweet Release (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512314	199087021630	4	100	Song	US	0	0.00734047	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	I'm Still Alone (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512309	199087021630	2	100	Song	US	0	0.00077926	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Through the Gates (feat. Ian Moore (Piano))	QZDA52512307	199087021630	0	100	Song	PL	0	0.00321418	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Through the Gates (feat. Ian Moore (Piano))	QZDA52512307	199087021630	2	100	Song	US	0	0.01413588	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Wolf in the Wool (feat. Ian Moore (Piano))	QZDA52512306	199087021630	1	100	Song	IT	0	0.00639318	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Wolf in the Wool (feat. Ian Moore (Piano))	QZDA52512306	199087021630	1	100	Song	PL	0	0.00147135	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Wolf in the Wool (feat. Ian Moore (Piano))	QZDA52512306	199087021630	6	100	Song	US	0	0.14948015	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	EverFelt	Reach	QZTB32427620	198664774723	6	5	Song	US	0	0.00050857	0.00000000
2025-07-30	2025-07-30	2025-06	YouTube (Ads)	Siren Sinfull	Just Love	QZK6G2120802	196323802084	2	100	Song	US	0	0.00298786	0.00000000
2025-07-23	2025-07-23	2025-05	Amazon Prime (Streaming)	Siren Sinfull	Born To Play	QZDA52512312	199087021630	1	100	Song	IN	0	0.00079019	0.00000000
2025-07-19	2025-07-19	2025-05	TikTok	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	1	100	Song	US	0	0.00100888	0.00000000
2025-07-19	2025-07-19	2025-05	TikTok	Siren Sinfull	Sweet Release (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512314	199087021630	1	100	Song	US	0	0.00100888	0.00000000
2025-07-06	2025-07-06	2025-01	LyricFind	Siren Sinfull	Just Love	QZK6G2120802	196323802084	1	100	Song	US	0	0.00001190	0.00000000
2025-07-04	2025-07-04	2025-02	Facebook	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	1	100	Song	US	0	0.00034540	0.00000000
2025-07-03	2025-07-03	2025-05	Apple Music	Siren Sinfull	Eternal Night	QZDA52512311	199087021630	1	100	Song	US	0	0.00435198	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	1	100	Song	US	0	0.00591350	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	Sweet Release (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512314	199087021630	3	100	Song	US	0	0.00541559	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	Eternal Night	QZDA52512311	199087021630	0	100	Song	US	0	0.01574361	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	I Forgive You	QZDA52512310	199087021630	2	100	Song	US	0	0.00594869	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	I'm Still Alone (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512309	199087021630	3	100	Song	US	0	0.01827466	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	Neverland (feat. Ian Moore (Piano))	QZDA52512308	199087021630	3	100	Song	US	0	0.02704171	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	Through the Gates (feat. Ian Moore (Piano))	QZDA52512307	199087021630	3	100	Song	US	0	0.01946377	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	Siren Sinfull	Wolf in the Wool (feat. Ian Moore (Piano))	QZDA52512306	199087021630	3	100	Song	US	0	0.03858247	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (Ads)	EverFelt	Reach	QZTB32427620	198664774723	14	5	Song	US	0	0.00218798	0.00000000
2025-06-28	2025-06-28	2025-05	YouTube (ContentID)	EverFelt	Reach	QZTB32427620	198664774723	5	5	Song	US	0	0.03583274	0.00000000
2025-06-28	2025-06-27	2025-05	YouTube (Red)	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	TH	0	0.00005540	0.00000000
2025-06-28	2025-06-27	2025-05	YouTube (Red)	EverFelt	Reach	QZTB32427620	198664774723	3	5	Song	US	0	0.00267541	0.00000000
2025-06-27	2025-06-27	2025-05	YouTube (ContentID)	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	US	0	0.00001573	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	AR	0	0.00008197	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	4	5	Song	AU	0	0.00088251	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	BE	0	0.00030099	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	4	5	Song	BR	0	0.00022373	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	CA	0	0.00017755	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	CH	0	0.00020931	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	CL	0	0.00000293	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	5	5	Song	CO	0	0.00031046	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	CY	0	0.00010196	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	CZ	0	0.00008834	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	4	5	Song	DE	0	0.00100382	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	11	5	Song	ES	0	0.00098343	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	12	5	Song	FR	0	0.00258152	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	GR	0	0.00019725	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	HU	0	0.00014147	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	ID	0	0.00017106	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	3	5	Song	IE	0	0.00039226	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	IT	0	0.00003349	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	16	5	Song	MX	0	0.00108941	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	NL	0	0.00046377	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	PH	0	0.00002895	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	4	5	Song	PL	0	0.00019277	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	PT	0	0.00000540	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	SE	0	0.00003435	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	SK	0	0.00000414	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	VN	0	0.00002568	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	CR	0	0.00006420	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	EG	0	0.00000105	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	GT	0	0.00005075	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	3	5	Song	MA	0	0.00004310	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	UA	0	0.00000005	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	78	5	Song	US	0	0.01189134	0.00000000
2025-06-25	2025-06-25	2025-04	Spotify	EverFelt	Reach	QZTB32427620	198664774723	27	5	Song	GB	0	0.00701687	0.00000000
2025-06-18	2025-06-18	2025-04	Amazon Prime (Streaming)	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	1	100	Song	US	0	0.00406404	0.00000000
2025-06-18	2025-06-18	2025-04	Amazon Prime (Streaming)	Siren Sinfull	Born To Play	QZDA52512312	199087021630	1	100	Song	IN	0	0.00079249	0.00000000
2025-06-10	2025-06-10	2024-11	Qobuz Streaming	EverFelt	Reach	QZTB32427620	198664774723	56	5	Song	US	0	0.04183200	0.00000000
2025-06-09	2025-06-09	2024-10	Qobuz Streaming	EverFelt	Reach	QZTB32427620	198664774723	16	5	Song	US	0	0.01272000	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Inside (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512315	199087021630	21	100	Song	US	0	0.11092921	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Sweet Release (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512314	199087021630	27	100	Song	US	0	0.14262328	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Conversations (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512313	199087021630	13	100	Song	US	0	0.06867047	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Born To Play	QZDA52512312	199087021630	10	100	Song	US	0	0.05282344	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Eternal Night	QZDA52512311	199087021630	10	100	Song	US	0	0.05282344	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	I Forgive You	QZDA52512310	199087021630	11	100	Song	US	0	0.05810578	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	I'm Still Alone (feat. Ian Moore (Piano) & Shelby Preklas (Drums))	QZDA52512309	199087021630	17	100	Song	US	0	0.08979984	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Neverland (feat. Ian Moore (Piano))	QZDA52512308	199087021630	21	100	Song	US	0	0.11092921	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Through the Gates (feat. Ian Moore (Piano))	QZDA52512307	199087021630	21	100	Song	US	0	0.11092921	0.00000000
2025-06-04	2025-06-04	2025-04	Pandora	Siren Sinfull	Wolf in the Wool (feat. Ian Moore (Piano))	QZDA52512306	199087021630	21	100	Song	US	0	0.11092921	0.00000000
2025-06-01	2025-06-01	2025-04	Tidal	EverFelt	Reach	QZTB32427620	198664774723	8	5	Song	US	0	0.00438017	0.00000000
2025-05-26	2025-05-26	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	74	5	Song	GB	0	0.01968141	0.00000000
2025-05-25	2025-05-25	2025-04	YouTube (ContentID)	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	US	0	0.00000692	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	8	5	Song	AR	0	0.00014989	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	7	5	Song	AU	0	0.00125800	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	BE	0	0.00015322	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	131	5	Song	BR	0	0.00199472	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	3	5	Song	CA	0	0.00048302	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	CH	0	0.00058192	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	CL	0	0.00005433	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	3	5	Song	CO	0	0.00003926	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	2	5	Song	CZ	0	0.00016389	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	6	5	Song	DE	0	0.00078073	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	DK	0	0.00001450	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	7	5	Song	ES	0	0.00021646	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	3	5	Song	FI	0	0.00098980	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	14	5	Song	FR	0	0.00176957	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	22	5	Song	IE	0	0.00103758	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	4	5	Song	IT	0	0.00022002	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	JP	0	0.00007199	0.00000000
2025-05-25	2025-05-25	2025-03	Spotify	EverFelt	Reach	QZTB32427620	198664774723	1	5	Song	LU	0	0.00000090	0.00000000
